business_id,business_category,business_true_avg_rating,business_displayed_stars,business_review_count
2519,restaurants,3.226,3.0,28
2520,restaurants,4.533,4.5,47
2521,nightlife,3.706,3.5,82
2522,shopping,3.353,3.5,71
2523,nightlife,3.958,4.0,26
2524,services,3.738,3.5,69
2525,restaurants,4.696,4.5,14
2526,services,4.037,4.0,5
2527,services,3.963,4.0,14
2528,services,4.345,4.5,12
2529,nightlife,4.451,4.5,14
2530,nightlife,4.281,4.5,10
2531,nightlife,4.631,4.5,16
2532,beauty,4.185,4.0,47
2533,restaurants,3.942,4.0,137
2534,health,4.532,4.5,5
2535,nightlife,3.8,4.0,8
2536,services,3.868,4.0,12
2537,shopping,4.797,5.0,54
2538,restaurants,4.742,4.5,21
2539,shopping,3.846,4.0,13
2540,shopping,3.601,3.5,51
2541,shopping,4.655,4.5,65
2542,restaurants,4.29,4.5,25
2543,restaurants,4.024,4.0,12
2544,shopping,3.673,3.5,33
2545,shopping,4.032,4.0,20
2546,health,3.838,4.0,20
2547,restaurants,3.485,3.5,16
2548,restaurants,3.921,4.0,63
2549,restaurants,3.996,4.0,32
2550,nightlife,3.644,3.5,70
2551,shopping,4.347,4.5,94
2552,nightlife,4.559,4.5,40
2553,health,4.383,4.5,16
2554,restaurants,3.698,3.5,70
2555,beauty,4.266,4.5,40
2556,restaurants,3.893,4.0,332
2557,restaurants,3.17,3.0,34
2558,shopping,4.22,4.0,50
2559,restaurants,3.93,4.0,34
2560,nightlife,5.0,5.0,23
2561,beauty,4.651,4.5,20
2562,beauty,4.241,4.0,34
2563,shopping,3.987,4.0,42
2564,nightlife,3.94,4.0,79
2565,shopping,3.298,3.5,34
2566,restaurants,2.894,3.0,16
2567,restaurants,3.37,3.5,19
2568,nightlife,3.824,4.0,8
2569,health,2.692,2.5,130
2570,restaurants,3.551,3.5,15
2571,nightlife,3.714,3.5,66
2572,beauty,3.732,3.5,33
2573,services,3.486,3.5,34
2574,nightlife,3.662,3.5,23
2575,nightlife,4.798,5.0,12
2576,beauty,4.214,4.0,10
2577,services,3.542,3.5,139
2578,restaurants,3.812,4.0,28
2579,health,3.834,4.0,77
2580,restaurants,3.428,3.5,99
2581,services,3.427,3.5,17
2582,restaurants,4.406,4.5,38
2583,restaurants,3.619,3.5,27
2584,restaurants,3.248,3.0,9
2585,shopping,3.826,4.0,21
2586,restaurants,3.915,4.0,45
2587,restaurants,2.765,3.0,16
2588,shopping,3.828,4.0,19
2589,shopping,4.327,4.5,22
2590,beauty,4.098,4.0,204
2591,services,5.0,5.0,5
2592,nightlife,4.538,4.5,42
2593,restaurants,4.647,4.5,20
2594,restaurants,5.0,5.0,14
2595,services,4.267,4.5,20
2596,restaurants,3.94,4.0,49
2597,shopping,4.386,4.5,52
2598,health,3.542,3.5,31
2599,health,3.909,4.0,74
2600,shopping,3.494,3.5,88
2601,beauty,4.069,4.0,56
2602,shopping,3.491,3.5,15
2603,beauty,3.472,3.5,41
2604,restaurants,4.077,4.0,41
2605,restaurants,3.774,4.0,12
2606,nightlife,2.79,3.0,6
2607,restaurants,3.049,3.0,4
2608,beauty,3.219,3.0,27
2609,shopping,3.364,3.5,34
2610,services,4.078,4.0,9
2611,services,3.97,4.0,71
2612,shopping,4.436,4.5,30
2613,beauty,4.264,4.5,96
2614,restaurants,4.44,4.5,37
2615,shopping,4.185,4.0,9
2616,restaurants,3.965,4.0,40
2617,services,4.455,4.5,49
2618,services,4.356,4.5,15
2619,services,4.057,4.0,7
2620,services,4.549,4.5,28
2621,health,2.56,2.5,10
2622,restaurants,3.69,3.5,76
2623,health,3.682,3.5,17
2624,nightlife,4.484,4.5,139
2625,shopping,4.714,4.5,4
2626,nightlife,3.052,3.0,29
2627,shopping,4.626,4.5,103
2628,restaurants,3.206,3.0,11
2629,restaurants,3.222,3.0,22
2630,restaurants,3.721,3.5,17
2631,shopping,3.675,3.5,13
2632,services,2.993,3.0,32
2633,nightlife,4.207,4.0,8
2634,shopping,4.224,4.0,23
2635,shopping,4.43,4.5,42
2636,shopping,3.612,3.5,21
2637,restaurants,3.828,4.0,10
2638,services,3.833,4.0,70
2639,restaurants,4.778,5.0,52
2640,beauty,2.291,2.5,10
2641,beauty,3.324,3.5,8
2642,nightlife,3.853,4.0,10
2643,services,3.253,3.5,43
2644,restaurants,3.708,3.5,33
2645,services,3.781,4.0,55
2646,beauty,3.488,3.5,19
2647,services,3.885,4.0,11
2648,beauty,4.195,4.0,62
2649,services,3.72,3.5,15
2650,health,3.601,3.5,31
2651,shopping,3.759,4.0,6
2652,services,3.846,4.0,15
2653,beauty,2.893,3.0,68
2654,shopping,4.104,4.0,13
2655,health,3.602,3.5,56
2656,shopping,4.544,4.5,3
2657,nightlife,4.175,4.0,15
2658,restaurants,4.494,4.5,22
2659,restaurants,3.294,3.5,141
2660,services,3.646,3.5,9
2661,shopping,3.167,3.0,49
2662,shopping,3.462,3.5,72
2663,restaurants,4.539,4.5,13
2664,shopping,4.668,4.5,18
2665,services,3.219,3.0,29
2666,services,3.598,3.5,7
2667,restaurants,3.808,4.0,17
2668,nightlife,4.172,4.0,89
2669,shopping,2.882,3.0,42
2670,nightlife,2.968,3.0,22
2671,shopping,4.119,4.0,28
2672,shopping,2.778,3.0,45
2673,shopping,3.604,3.5,54
2674,nightlife,3.939,4.0,15
2675,shopping,4.079,4.0,115
2676,shopping,3.772,4.0,93
2677,services,3.649,3.5,49
2678,beauty,4.315,4.5,12
2679,shopping,4.007,4.0,10
2680,services,3.494,3.5,19
2681,services,3.871,4.0,27
2682,restaurants,4.061,4.0,5
2683,nightlife,4.795,5.0,41
2684,restaurants,4.282,4.5,90
2685,beauty,4.518,4.5,45
2686,restaurants,3.514,3.5,13
2687,beauty,3.562,3.5,12
2688,restaurants,3.721,3.5,34
2689,shopping,3.771,4.0,22
2690,health,3.296,3.5,39
2691,shopping,4.546,4.5,46
2692,services,4.336,4.5,74
2693,health,3.682,3.5,9
2694,services,4.203,4.0,32
2695,restaurants,3.973,4.0,18
2696,services,4.246,4.0,23
2697,restaurants,3.111,3.0,59
2698,shopping,3.77,4.0,66
2699,services,3.818,4.0,100
2700,beauty,4.193,4.0,39
2701,shopping,3.504,3.5,23
2702,shopping,2.475,2.5,20
2703,services,3.255,3.5,5
2704,beauty,3.816,4.0,95
2705,shopping,3.885,4.0,19
2706,services,4.776,5.0,42
2707,restaurants,4.171,4.0,49
2708,restaurants,3.895,4.0,8
2709,nightlife,3.832,4.0,11
2710,health,4.457,4.5,116
2711,restaurants,3.525,3.5,34
2712,restaurants,3.773,4.0,15
2713,restaurants,3.251,3.5,23
2714,services,4.63,4.5,74
2715,restaurants,4.066,4.0,63
2716,shopping,3.461,3.5,7
2717,health,3.787,4.0,127
2718,restaurants,4.13,4.0,65
2719,nightlife,3.712,3.5,22
2720,shopping,3.556,3.5,8
2721,services,3.49,3.5,71
2722,shopping,4.036,4.0,41
2723,shopping,3.653,3.5,7
2724,restaurants,3.6,3.5,20
2725,beauty,3.115,3.0,560
2726,services,3.893,4.0,26
2727,restaurants,3.75,4.0,13
2728,shopping,3.673,3.5,10
2729,services,3.959,4.0,145
2730,restaurants,4.261,4.5,58
2731,restaurants,4.236,4.0,101
2732,nightlife,4.154,4.0,32
2733,restaurants,3.718,3.5,87
2734,restaurants,3.538,3.5,12
2735,shopping,3.276,3.5,30
2736,restaurants,3.524,3.5,34
2737,shopping,3.861,4.0,99
2738,beauty,3.418,3.5,35
2739,nightlife,3.903,4.0,14
2740,restaurants,3.319,3.5,27
2741,services,2.936,3.0,6
2742,restaurants,4.301,4.5,3
2743,beauty,3.589,3.5,57
2744,shopping,3.39,3.5,18
2745,services,3.248,3.0,20
2746,restaurants,4.083,4.0,57
2747,restaurants,4.606,4.5,100
2748,shopping,3.628,3.5,43
2749,restaurants,3.731,3.5,170
2750,restaurants,4.439,4.5,42
2751,beauty,2.854,3.0,34
2752,services,4.932,5.0,32
2753,restaurants,5.0,5.0,8
2754,services,2.362,2.5,65
2755,services,3.796,4.0,3
2756,services,3.455,3.5,15
2757,beauty,3.704,3.5,26
2758,beauty,3.62,3.5,12
2759,shopping,4.296,4.5,17
2760,nightlife,3.788,4.0,155
2761,services,3.349,3.5,75
2762,restaurants,3.755,4.0,13
2763,restaurants,4.133,4.0,16
2764,restaurants,3.199,3.0,8
2765,health,2.945,3.0,51
2766,shopping,4.946,5.0,20
2767,beauty,3.497,3.5,4
2768,services,3.774,4.0,28
2769,health,3.631,3.5,39
2770,restaurants,4.151,4.0,65
2771,services,4.825,5.0,24
2772,services,4.169,4.0,18
2773,restaurants,3.015,3.0,180
2774,beauty,3.089,3.0,26
2775,shopping,3.631,3.5,51
2776,nightlife,3.702,3.5,15
2777,shopping,2.903,3.0,50
2778,restaurants,4.301,4.5,7
2779,restaurants,3.253,3.5,16
2780,restaurants,4.671,4.5,8
2781,restaurants,4.851,5.0,14
2782,nightlife,3.713,3.5,87
2783,shopping,4.091,4.0,14
2784,restaurants,3.172,3.0,51
2785,beauty,4.193,4.0,113
2786,beauty,3.576,3.5,25
2787,shopping,3.252,3.5,67
2788,health,3.691,3.5,43
2789,shopping,3.594,3.5,29
2790,services,3.671,3.5,53
2791,restaurants,4.372,4.5,155
2792,beauty,3.418,3.5,14
2793,health,4.804,5.0,10
2794,services,3.121,3.0,10
2795,nightlife,4.738,4.5,67
2796,nightlife,3.291,3.5,77
2797,shopping,3.849,4.0,15
2798,beauty,3.58,3.5,4
2799,beauty,3.661,3.5,13
2800,health,4.291,4.5,43
2801,shopping,4.675,4.5,24
2802,restaurants,4.505,4.5,30
2803,nightlife,3.627,3.5,16
2804,restaurants,3.951,4.0,69
2805,restaurants,3.42,3.5,36
2806,restaurants,3.305,3.5,45
2807,beauty,3.22,3.0,30
2808,restaurants,3.609,3.5,42
2809,restaurants,3.987,4.0,40
2810,restaurants,2.799,3.0,11
2811,services,3.825,4.0,37
2812,beauty,4.684,4.5,55
2813,restaurants,4.467,4.5,79
2814,restaurants,3.528,3.5,38
2815,nightlife,3.082,3.0,10
2816,restaurants,4.103,4.0,12
2817,nightlife,2.575,2.5,17
2818,shopping,4.461,4.5,31
2819,health,3.733,3.5,23
2820,restaurants,4.857,5.0,9
2821,beauty,2.9,3.0,9
2822,restaurants,4.355,4.5,4
2823,health,3.795,4.0,2
2824,health,3.668,3.5,23
2825,beauty,3.097,3.0,251
2826,shopping,4.178,4.0,149
2827,restaurants,4.222,4.0,10
2828,services,4.832,5.0,29
2829,beauty,4.404,4.5,7
2830,restaurants,3.523,3.5,8
2831,shopping,3.298,3.5,8
2832,shopping,3.097,3.0,21
2833,services,4.66,4.5,21
2834,beauty,3.422,3.5,33
2835,nightlife,4.664,4.5,49
2836,nightlife,4.139,4.0,19
2837,restaurants,4.031,4.0,26
2838,shopping,3.681,3.5,9
2839,restaurants,4.213,4.0,7
2840,services,3.841,4.0,6
2841,shopping,3.647,3.5,48
2842,shopping,4.233,4.0,18
2843,restaurants,3.771,4.0,5
2844,restaurants,3.411,3.5,24
2845,nightlife,4.18,4.0,8
2846,restaurants,3.815,4.0,130
2847,restaurants,4.119,4.0,15
2848,beauty,3.6,3.5,49
2849,shopping,3.185,3.0,74
2850,shopping,4.804,5.0,10
2851,shopping,4.701,4.5,27
2852,services,4.336,4.5,44
2853,restaurants,3.637,3.5,29
2854,beauty,3.685,3.5,36
2855,health,4.61,4.5,7
2856,beauty,3.655,3.5,44
2857,shopping,3.502,3.5,16
2858,beauty,4.88,5.0,36
2859,shopping,3.824,4.0,63
2860,shopping,4.823,5.0,49
2861,shopping,3.081,3.0,36
2862,restaurants,4.135,4.0,48
2863,restaurants,4.989,5.0,50
2864,shopping,3.866,4.0,110
2865,restaurants,3.705,3.5,25
2866,shopping,3.208,3.0,30
2867,nightlife,4.445,4.5,63
2868,health,3.426,3.5,16
2869,restaurants,3.798,4.0,7
2870,nightlife,3.171,3.0,41
2871,shopping,4.706,4.5,21
2872,restaurants,4.485,4.5,8
2873,restaurants,3.833,4.0,41
2874,restaurants,3.215,3.0,104
2875,restaurants,4.695,4.5,6
2876,restaurants,3.649,3.5,69
2877,shopping,3.242,3.0,3
2878,shopping,2.881,3.0,17
2879,restaurants,3.495,3.5,156
2880,restaurants,3.05,3.0,19
2881,restaurants,3.507,3.5,28
2882,nightlife,4.259,4.5,54
2883,restaurants,3.644,3.5,5
2884,nightlife,4.046,4.0,27
2885,restaurants,3.452,3.5,27
2886,restaurants,3.886,4.0,159
2887,health,4.906,5.0,8
2888,restaurants,3.658,3.5,18
2889,restaurants,4.061,4.0,11
2890,restaurants,2.989,3.0,10
2891,health,4.686,4.5,77
2892,nightlife,3.588,3.5,26
2893,nightlife,4.428,4.5,15
2894,health,3.782,4.0,16
2895,restaurants,4.186,4.0,15
2896,health,4.219,4.0,16
2897,restaurants,3.601,3.5,8
2898,nightlife,4.451,4.5,20
2899,shopping,3.433,3.5,18
2900,shopping,4.278,4.5,12
2901,health,3.635,3.5,30
2902,restaurants,4.042,4.0,32
2903,health,3.596,3.5,15
2904,shopping,3.877,4.0,22
2905,nightlife,3.259,3.5,213
2906,health,3.986,4.0,205
2907,restaurants,3.874,4.0,10
2908,health,3.553,3.5,11
2909,nightlife,3.82,4.0,10
2910,beauty,3.924,4.0,72
2911,restaurants,3.511,3.5,17
2912,shopping,3.779,4.0,32
2913,beauty,3.297,3.5,182
2914,shopping,5.0,5.0,25
2915,restaurants,4.433,4.5,51
2916,restaurants,4.0,4.0,42
2917,services,4.495,4.5,15
2918,restaurants,2.761,3.0,72
2919,beauty,2.443,2.5,11
2920,health,3.63,3.5,95
2921,restaurants,3.092,3.0,15
2922,restaurants,3.72,3.5,16
2923,beauty,3.963,4.0,9
2924,restaurants,4.356,4.5,11
2925,nightlife,3.224,3.0,17
2926,beauty,4.07,4.0,3
2927,nightlife,3.858,4.0,20
2928,shopping,4.041,4.0,16
2929,beauty,3.564,3.5,55
2930,nightlife,4.611,4.5,38
2931,restaurants,3.793,4.0,13
2932,nightlife,4.826,5.0,17
2933,services,3.415,3.5,20
2934,beauty,4.259,4.5,109
2935,shopping,3.817,4.0,12
2936,restaurants,3.67,3.5,13
2937,restaurants,4.198,4.0,9
2938,restaurants,3.685,3.5,7
2939,restaurants,2.386,2.5,34
2940,health,2.165,2.0,31
2941,restaurants,4.55,4.5,89
2942,services,4.527,4.5,71
2943,restaurants,4.888,5.0,271
2944,restaurants,3.84,4.0,24
2945,shopping,3.139,3.0,20
2946,restaurants,3.619,3.5,8
2947,services,3.856,4.0,50
2948,health,3.296,3.5,29
2949,services,4.757,5.0,48
2950,restaurants,5.0,5.0,9
2951,beauty,4.113,4.0,36
2952,restaurants,3.844,4.0,31
2953,services,3.138,3.0,29
2954,shopping,4.701,4.5,13
2955,restaurants,3.892,4.0,82
2956,restaurants,3.691,3.5,192
2957,restaurants,4.115,4.0,9
2958,restaurants,3.528,3.5,51
2959,services,3.931,4.0,2
2960,services,3.057,3.0,49
2961,health,4.448,4.5,5
2962,restaurants,3.793,4.0,16
2963,nightlife,4.487,4.5,8
2964,restaurants,3.739,3.5,21
2965,nightlife,3.775,4.0,58
2966,restaurants,3.183,3.0,5
2967,restaurants,4.268,4.5,18
2968,nightlife,3.368,3.5,16
2969,restaurants,3.582,3.5,120
2970,shopping,3.851,4.0,39
2971,nightlife,3.917,4.0,9
2972,restaurants,2.912,3.0,16
2973,health,3.723,3.5,117
2974,shopping,4.287,4.5,51
2975,services,3.642,3.5,11
2976,nightlife,3.726,3.5,20
2977,beauty,3.939,4.0,20
2978,beauty,3.781,4.0,15
2979,services,3.283,3.5,5
2980,nightlife,3.83,4.0,13
2981,restaurants,4.397,4.5,99
2982,restaurants,3.272,3.5,18
2983,nightlife,3.644,3.5,23
2984,restaurants,3.09,3.0,29
2985,restaurants,4.368,4.5,226
2986,restaurants,3.799,4.0,26
2987,nightlife,3.382,3.5,74
2988,restaurants,3.901,4.0,14
2989,nightlife,3.188,3.0,20
2990,services,3.282,3.5,26
2991,services,3.047,3.0,12
2992,restaurants,3.263,3.5,21
2993,nightlife,4.597,4.5,61
2994,nightlife,3.447,3.5,12
2995,shopping,4.106,4.0,26
2996,nightlife,3.39,3.5,51
2997,restaurants,4.268,4.5,12
2998,health,3.286,3.5,74
2999,restaurants,3.872,4.0,27
3000,services,3.879,4.0,22
3001,nightlife,5.0,5.0,4
3002,restaurants,4.197,4.0,18
3003,beauty,3.524,3.5,37
3004,restaurants,4.227,4.0,142
3005,beauty,5.0,5.0,44
3006,nightlife,2.954,3.0,77
3007,restaurants,3.387,3.5,8
3008,restaurants,3.72,3.5,23
3009,beauty,3.621,3.5,84
3010,restaurants,3.667,3.5,11
3011,services,3.133,3.0,65
3012,beauty,4.622,4.5,52
3013,beauty,3.068,3.0,33
3014,restaurants,3.74,3.5,19
3015,beauty,4.425,4.5,10
3016,health,3.833,4.0,146
3017,restaurants,3.311,3.5,47
3018,restaurants,3.108,3.0,35
3019,restaurants,3.724,3.5,17
3020,shopping,3.434,3.5,26
3021,beauty,3.963,4.0,30
3022,shopping,3.079,3.0,38
3023,nightlife,4.297,4.5,52
3024,restaurants,3.914,4.0,12
3025,restaurants,3.954,4.0,7
3026,restaurants,4.643,4.5,28
3027,services,3.609,3.5,5
3028,nightlife,3.451,3.5,19
3029,shopping,3.549,3.5,16
3030,services,3.744,3.5,41
3031,restaurants,3.8,4.0,179
3032,restaurants,3.393,3.5,5
3033,restaurants,2.737,2.5,239
3034,health,3.541,3.5,20
3035,beauty,4.048,4.0,36
3036,nightlife,3.925,4.0,7
3037,restaurants,4.51,4.5,67
3038,restaurants,4.926,5.0,27
3039,nightlife,4.268,4.5,24
3040,shopping,4.61,4.5,5
3041,health,4.272,4.5,27
3042,beauty,4.79,5.0,58
3043,shopping,4.868,5.0,20
3044,beauty,4.373,4.5,80
3045,health,4.239,4.0,77
3046,shopping,3.737,3.5,14
3047,nightlife,3.827,4.0,122
3048,services,3.664,3.5,27
3049,restaurants,4.192,4.0,27
3050,services,3.454,3.5,28
3051,restaurants,3.745,3.5,27
3052,nightlife,2.555,2.5,3
3053,services,4.798,5.0,21
3054,nightlife,3.729,3.5,7
3055,shopping,4.101,4.0,126
3056,nightlife,4.652,4.5,121
3057,restaurants,4.015,4.0,59
3058,restaurants,4.644,4.5,20
3059,restaurants,3.167,3.0,10
3060,nightlife,5.0,5.0,14
3061,shopping,4.448,4.5,172
3062,restaurants,3.965,4.0,13
3063,services,4.634,4.5,3
3064,shopping,3.207,3.0,70
3065,shopping,3.691,3.5,111
3066,shopping,4.644,4.5,130
3067,restaurants,2.823,3.0,70
3068,beauty,4.158,4.0,83
3069,shopping,4.143,4.0,27
3070,restaurants,4.933,5.0,4
3071,health,2.979,3.0,26
3072,services,4.735,4.5,47
3073,beauty,3.542,3.5,22
3074,services,3.604,3.5,21
3075,services,3.178,3.0,10
3076,restaurants,3.252,3.5,10
3077,nightlife,4.072,4.0,155
3078,nightlife,3.238,3.0,161
3079,restaurants,4.257,4.5,25
3080,restaurants,3.485,3.5,34
3081,restaurants,3.183,3.0,10
3082,nightlife,3.56,3.5,48
3083,services,4.035,4.0,144
3084,beauty,3.697,3.5,6
3085,restaurants,3.869,4.0,40
3086,restaurants,4.233,4.0,43
3087,shopping,4.445,4.5,43
3088,nightlife,3.679,3.5,128
3089,services,3.276,3.5,189
3090,services,3.892,4.0,20
3091,services,4.109,4.0,49
3092,services,3.047,3.0,28
3093,health,3.36,3.5,14
3094,shopping,3.454,3.5,33
3095,restaurants,3.736,3.5,49
3096,restaurants,3.431,3.5,31
3097,shopping,4.239,4.0,11
3098,restaurants,2.967,3.0,16
3099,restaurants,2.981,3.0,17
3100,health,3.666,3.5,12
3101,restaurants,3.753,4.0,35
3102,health,3.05,3.0,38
3103,beauty,3.516,3.5,66
3104,nightlife,3.629,3.5,11
3105,beauty,3.634,3.5,15
3106,restaurants,3.934,4.0,117
3107,nightlife,3.486,3.5,22
3108,restaurants,4.663,4.5,26
3109,health,4.119,4.0,22
3110,restaurants,3.406,3.5,77
3111,restaurants,3.902,4.0,80
3112,beauty,3.918,4.0,76
3113,nightlife,4.518,4.5,26
3114,shopping,3.52,3.5,11
3115,nightlife,4.272,4.5,169
3116,restaurants,3.873,4.0,59
3117,beauty,4.67,4.5,17
3118,restaurants,4.56,4.5,103
3119,restaurants,3.958,4.0,15
3120,restaurants,3.706,3.5,102
3121,restaurants,4.129,4.0,109
3122,restaurants,3.751,4.0,11
3123,shopping,4.774,5.0,45
3124,restaurants,3.893,4.0,55
3125,restaurants,3.627,3.5,336
3126,nightlife,3.597,3.5,13
3127,restaurants,3.183,3.0,104
3128,beauty,4.156,4.0,26
3129,health,3.399,3.5,8
3130,shopping,4.454,4.5,23
3131,services,3.139,3.0,26
3132,restaurants,3.92,4.0,10
3133,restaurants,4.483,4.5,35
3134,beauty,2.666,2.5,65
3135,beauty,4.96,5.0,32
3136,services,3.616,3.5,15
3137,restaurants,3.928,4.0,22
3138,beauty,4.164,4.0,25
3139,shopping,4.249,4.0,31
3140,restaurants,4.001,4.0,75
3141,restaurants,4.399,4.5,33
3142,health,4.135,4.0,7
3143,restaurants,4.818,5.0,15
3144,services,4.137,4.0,30
3145,nightlife,4.931,5.0,76
3146,beauty,4.346,4.5,91
3147,beauty,2.857,3.0,146
3148,services,5.0,5.0,29
3149,restaurants,3.534,3.5,54
3150,restaurants,4.673,4.5,7
3151,nightlife,3.865,4.0,39
3152,shopping,4.434,4.5,9
3153,restaurants,3.471,3.5,24
3154,restaurants,4.194,4.0,509
3155,restaurants,3.711,3.5,34
3156,restaurants,4.718,4.5,11
3157,restaurants,4.091,4.0,38
3158,services,4.365,4.5,16
3159,restaurants,2.66,2.5,10
3160,health,3.803,4.0,202
3161,health,4.076,4.0,72
3162,restaurants,3.973,4.0,36
3163,beauty,4.379,4.5,18
3164,nightlife,3.649,3.5,19
3165,beauty,3.877,4.0,116
3166,restaurants,4.5,4.5,34
3167,restaurants,2.597,2.5,2
3168,restaurants,4.174,4.0,277
3169,nightlife,3.666,3.5,30
3170,health,3.348,3.5,36
3171,beauty,4.035,4.0,74
3172,beauty,4.525,4.5,40
3173,health,4.422,4.5,53
3174,beauty,3.776,4.0,17
3175,restaurants,4.332,4.5,8
3176,services,4.327,4.5,33
3177,shopping,3.802,4.0,104
3178,restaurants,3.469,3.5,14
3179,shopping,3.501,3.5,13
3180,health,4.311,4.5,84
3181,restaurants,3.827,4.0,17
3182,shopping,3.275,3.5,17
3183,restaurants,2.923,3.0,18
3184,restaurants,4.308,4.5,24
3185,restaurants,3.549,3.5,6
3186,beauty,4.032,4.0,15
3187,services,4.532,4.5,32
3188,restaurants,3.13,3.0,32
3189,restaurants,3.825,4.0,79
3190,restaurants,3.756,4.0,155
3191,restaurants,4.059,4.0,112
3192,nightlife,4.532,4.5,62
3193,beauty,3.119,3.0,22
3194,nightlife,4.163,4.0,14
3195,shopping,4.417,4.5,26
3196,nightlife,3.747,3.5,45
3197,restaurants,3.774,4.0,57
3198,restaurants,4.08,4.0,47
3199,health,4.04,4.0,23
3200,beauty,4.17,4.0,55
3201,health,4.159,4.0,88
3202,services,3.31,3.5,60
3203,nightlife,4.395,4.5,25
3204,health,4.492,4.5,12
3205,shopping,3.952,4.0,11
3206,restaurants,3.028,3.0,13
3207,restaurants,3.787,4.0,33
3208,restaurants,3.957,4.0,42
3209,restaurants,3.22,3.0,7
3210,shopping,3.652,3.5,16
3211,beauty,3.075,3.0,32
3212,services,4.184,4.0,11
3213,nightlife,3.941,4.0,39
3214,restaurants,2.945,3.0,19
3215,beauty,4.043,4.0,13
3216,shopping,3.819,4.0,27
3217,restaurants,4.134,4.0,37
3218,restaurants,3.635,3.5,12
3219,restaurants,3.409,3.5,20
3220,restaurants,3.426,3.5,40
3221,services,3.554,3.5,12
3222,beauty,3.86,4.0,6
3223,beauty,3.931,4.0,6
3224,restaurants,3.745,3.5,17
3225,services,3.617,3.5,8
3226,beauty,3.657,3.5,18
3227,restaurants,5.0,5.0,131
3228,nightlife,3.426,3.5,7
3229,shopping,3.543,3.5,19
3230,shopping,5.0,5.0,208
3231,restaurants,4.082,4.0,38
3232,shopping,3.091,3.0,18
3233,restaurants,4.313,4.5,22
3234,restaurants,3.349,3.5,39
3235,restaurants,4.35,4.5,135
3236,health,3.734,3.5,15
3237,restaurants,3.608,3.5,13
3238,shopping,4.735,4.5,7
3239,restaurants,4.162,4.0,28
3240,services,4.385,4.5,7
3241,nightlife,4.089,4.0,16
3242,services,3.606,3.5,11
3243,restaurants,4.186,4.0,73
3244,restaurants,4.515,4.5,16
3245,nightlife,3.924,4.0,37
3246,shopping,4.841,5.0,6
3247,services,4.318,4.5,29
3248,services,3.967,4.0,8
3249,shopping,3.988,4.0,17
3250,health,3.925,4.0,225
3251,nightlife,3.162,3.0,63
3252,restaurants,3.8,4.0,23
3253,shopping,3.972,4.0,602
3254,restaurants,3.621,3.5,11
3255,services,4.036,4.0,80
3256,restaurants,3.862,4.0,6
3257,restaurants,4.276,4.5,20
3258,nightlife,4.215,4.0,7
3259,restaurants,3.942,4.0,33
3260,restaurants,3.098,3.0,27
3261,beauty,4.835,5.0,19
3262,restaurants,3.772,4.0,74
3263,shopping,3.806,4.0,15
3264,restaurants,3.662,3.5,35
3265,restaurants,3.581,3.5,57
3266,restaurants,4.699,4.5,7
3267,beauty,4.612,4.5,13
3268,health,4.094,4.0,27
3269,restaurants,3.791,4.0,47
3270,health,4.191,4.0,103
3271,nightlife,3.891,4.0,21
3272,nightlife,3.745,3.5,19
3273,beauty,4.036,4.0,11
3274,beauty,3.607,3.5,35
3275,services,3.989,4.0,19
3276,shopping,3.962,4.0,20
3277,shopping,4.182,4.0,23
3278,restaurants,3.509,3.5,44
3279,restaurants,4.241,4.0,15
3280,beauty,3.352,3.5,12
3281,restaurants,3.535,3.5,39
3282,restaurants,3.559,3.5,2
3283,restaurants,3.26,3.5,14
3284,restaurants,4.409,4.5,9
3285,nightlife,3.317,3.5,83
3286,nightlife,3.466,3.5,17
3287,shopping,4.54,4.5,15
3288,restaurants,3.536,3.5,24
3289,shopping,3.747,3.5,15
3290,shopping,3.293,3.5,17
3291,beauty,4.308,4.5,28
3292,nightlife,4.316,4.5,17
3293,shopping,4.256,4.5,17
3294,shopping,4.146,4.0,10
3295,health,3.89,4.0,9
3296,beauty,3.562,3.5,27
3297,shopping,3.402,3.5,34
3298,shopping,4.559,4.5,7
3299,restaurants,4.271,4.5,53
3300,health,3.469,3.5,54
3301,restaurants,3.872,4.0,66
3302,restaurants,3.685,3.5,34
3303,health,3.229,3.0,47
3304,beauty,3.948,4.0,219
3305,restaurants,3.621,3.5,19
3306,restaurants,3.326,3.5,10
3307,restaurants,3.036,3.0,6
3308,nightlife,2.99,3.0,143
3309,restaurants,3.646,3.5,145
3310,health,3.803,4.0,11
3311,health,3.369,3.5,13
3312,nightlife,4.208,4.0,19
3313,nightlife,3.814,4.0,84
3314,restaurants,4.167,4.0,8
3315,restaurants,3.749,3.5,4
3316,beauty,3.417,3.5,215
3317,restaurants,3.913,4.0,35
3318,restaurants,3.156,3.0,40
3319,restaurants,4.147,4.0,21
3320,restaurants,3.335,3.5,40
3321,shopping,4.355,4.5,6
3322,beauty,3.664,3.5,12
3323,services,4.434,4.5,28
3324,nightlife,3.233,3.0,4
3325,services,3.477,3.5,19
3326,shopping,4.06,4.0,18
3327,services,4.494,4.5,19
3328,shopping,4.767,5.0,15
3329,restaurants,3.873,4.0,10
3330,health,4.861,5.0,5
3331,restaurants,3.691,3.5,29
3332,restaurants,4.454,4.5,19
3333,restaurants,3.332,3.5,7
3334,shopping,4.081,4.0,27
3335,shopping,2.562,2.5,19
3336,shopping,3.233,3.0,16
